user_id,name,review_count,yelping_since,average_stars,fans,useful,funny,cool
7af0138a1fc74511b38d8f,Noah Davis,3,2015-03-30,4.26,84,290,21,20
327aea78c27745f1bd4b07,Xander Anderson,48,2012-01-01,3.29,151,490,104,70
6c5526a15306443b835af0,Victor Moore,56,2015-03-18,3.96,117,380,119,128
7fea0561c5864ba895be04,Amy Martin,4,2016-05-17,3.27,184,275,15,46
968b713f0ab54003b2805c,Jack Clark,43,2016-12-31,3.67,139,295,70,275
af1507bb18b3455e8f32e2,Zach Jackson,3,2017-04-08,5.0,157,322,92,103
3128904bd3cf4ee394de28,Alice Jackson,94,2015-02-25,3.97,86,225,156,72
a1f445d4e4674cd08e2990,Uma Moore,22,2011-11-21,3.07,122,338,130,76
27d40726af5f447c963dbb,Eve Jackson,39,2011-10-31,4.03,115,97,17,57
f66ab5112277429daef226,Yvonne Wilson,39,2011-11-09,2.95,162,415,122,198
578b158a098b4bb1a36232,Noah Smith,32,2017-06-02,3.06,100,430,180,144
56c2cc96155f4c93b75012,Victor Martinez,26,2020-04-08,3.17,80,217,10,69
30156708df344fc98bf02e,Xander Taylor,3,2020-08-04,3.59,14,228,197,261
4c7148d249184177994448,Bob Anderson,60,2013-09-25,4.56,171,248,19,196
1f06917be59e41fd9f6282,Claire Jones,27,2010-12-15,4.3,87,408,124,120
0f59e6830ed941ab8df886,Grace Garcia,8,2017-07-23,4.27,159,87,70,153
f0f3f1902e384e06a4476e,Rachel Brown,12,2010-06-18,3.13,135,170,146,196
c23b8ce9034648d8bd986c,Alice Taylor,13,2017-07-08,3.52,0,307,168,45
ac7cd4ec728f43c280b3e9,Rachel Garcia,3,2014-08-05,4.09,130,346,170,242
e7a2eefc29694150ab0e0c,Amy Anderson,6,2020-01-24,3.46,97,147,173,77
93f7346ede80409cb598b2,Mia Robinson,3,2017-07-02,3.71,47,58,163,8
36277899778941d88090c5,Xander Davis,26,2018-11-15,4.21,52,253,61,156
a08a9d0090b54e2e84ccac,Uma Martin,16,2014-11-13,3.66,127,319,93,262
20dd2d248e34456099eaef,Henry Clark,95,2020-01-30,4.06,17,383,143,219
89f2ff4f38f041df9639aa,Irene Thomas,8,2016-04-19,5.0,121,1,33,92
c809c3b2e4fe42d0befc22,Olivia Harris,25,2017-07-01,3.78,169,8,115,119
742ec56c4d294749a64517,Brian Moore,3,2014-04-29,4.73,17,193,106,178
1c0763a0dfe04807a7ed4c,Leo Thompson,10,2015-05-23,4.29,1,281,196,69
7a1bbd39dfd3466cba0df3,Claire Robinson,28,2020-01-28,2.87,12,1,9,246
1e699ecbd98e425ba88c57,Wendy Martin,90,2014-09-20,3.13,146,86,18,88
c582220efc5042068db744,Xander Robinson,98,2010-04-04,3.32,169,209,6,65
290b8932e6bd485d8fa0d1,Alice Jackson,3,2014-07-19,3.3,197,139,109,28
e0de59f183124764a954f7,Bob Jackson,29,2014-09-13,3.84,5,355,110,207
d0b4052afed74040bc58ae,Leo Wilson,7,2015-01-07,4.33,96,17,118,7
1362dcdf4048405ba59c6d,Amy Martin,62,2010-11-06,4.78,9,444,48,241
a76fb411c5154a479a284f,Rachel Martinez,40,2011-07-21,4.12,74,84,61,291
2fac93a695a549f5b3b365,Carol White,7,2013-11-20,3.59,61,220,83,33
b36a97af2aa1418284c0b6,Eve Davis,14,2015-01-31,2.44,121,493,9,28
7c557497d5ac4540826461,Frank Thomas,3,2010-05-08,3.95,181,331,150,280
b345d9bab72543748c13e0,Sam Thompson,15,2014-09-02,3.92,160,499,10,37
69c015a0e8a846f18233c1,Noah Robinson,23,2013-11-03,4.03,12,9,133,122
a5928119a0ed4fe8b631ae,Leo Brown,19,2010-06-01,5.0,48,359,90,261
2210cf172e2748b5aa1993,Bob Williams,38,2013-01-01,4.77,54,37,199,41
cbdfb4affb0c4be483b293,Noah Taylor,4,2013-04-20,4.45,50,305,138,199
991c0a53c8f7409abbd759,Zach Williams,52,2011-09-21,3.23,70,162,95,114
68e04e57fad04002a68cf6,Henry Clark,14,2019-01-07,3.54,121,388,140,130
57bc07302e674c6097ebe6,Alice Taylor,14,2010-11-13,3.83,147,62,23,279
a3fb1080948f4b87a733ad,Frank Thomas,10,2016-12-06,3.36,187,448,36,194
d80dfb7adedc4719ab2a99,Derek Davis,45,2017-12-24,4.25,140,240,99,95
3f6ccbb6922f44e78e85f5,Leo Taylor,15,2019-09-02,4.15,59,259,171,280
03650df0f04842f38a9ef2,Xander Clark,11,2016-07-17,3.14,36,285,164,174
a751b95babbf460786808d,Carol Anderson,30,2016-07-04,4.74,75,17,75,29
d1b9f696a6da407a8eb33f,Wendy Smith,30,2019-02-15,3.97,159,155,56,117
dd88176bc4af454ca8aa29,Yvonne Davis,11,2020-03-29,2.69,198,354,192,73
804ccb0be7b540db81167e,Paul Clark,57,2012-07-12,3.86,78,480,113,192
df968ad54b0d43a2b5c6ba,Tina Clark,14,2019-07-19,4.1,35,492,23,258
013a91ad180340908fde7e,Sam Davis,38,2015-07-19,4.58,0,267,44,11
ce8f3fe39e0c4b229a149b,Uma White,10,2011-03-07,3.66,15,129,167,234
7728d3cdecc14ef2acc6d6,Jack Jones,45,2017-05-06,4.48,127,238,179,274
34d54003a4014366bfaeaa,Tina Jackson,44,2021-09-19,4.03,117,231,181,298
70fee12b78654fd0b3a78e,Xander Williams,37,2011-09-09,2.98,128,198,1,198
bf205348c21e458f867a8f,Quinn Garcia,47,2010-03-06,2.91,4,180,164,94
c1f15fac0f2f44bfa73365,Amy Robinson,25,2020-12-28,4.69,87,434,22,43
dd4cc5d0b4d64967a6d033,Grace Brown,6,2017-02-27,4.74,36,195,161,283
128a1a9c1c1c42ef86f123,Rachel Anderson,21,2012-08-17,4.13,67,14,176,123
556afcdf316440c2ba73b6,Henry Williams,7,2019-07-04,4.95,124,360,72,103
869dbd758f4e469f88f7fd,Eve Wilson,28,2014-09-21,4.64,55,332,38,220
35ac885f94794479b8795c,Wendy Jones,3,2013-12-24,4.38,131,189,142,214
3ab9615c46ea44dca0efc4,David Miller,25,2013-06-23,3.26,57,314,13,242
8e2968d5aa7a4d6b913603,Amy Clark,4,2017-03-06,5.0,102,470,115,264
02b15e6ff2684852b4416c,Noah Smith,26,2011-08-13,4.28,91,462,66,263
7c298c79ed9742d6bb813e,Alice Martinez,122,2014-05-06,3.63,76,394,84,51
3fe9bd51e0c141879e3cac,Noah Jones,34,2013-08-29,3.43,25,291,165,50
244575ea41da4b71a3be39,Zach Thomas,11,2010-09-23,4.08,115,13,198,61
47cab17356d6409bbdd977,Karen Anderson,8,2019-02-25,2.73,198,256,80,188
a2ee6961140d495b8735d3,Grace Robinson,16,2010-02-07,4.39,128,409,58,174
aa16bb184f8044548e0038,Xander Brown,21,2021-07-05,3.23,149,422,166,257
4bc488ae28204e2cb72f97,Wendy Brown,27,2011-02-20,4.16,160,386,82,253
c3ae580531db470495fcd7,Noah Martin,8,2014-04-19,3.53,7,493,39,244
ff809a9ec86942f19936a1,Bob Martin,30,2011-03-08,3.71,158,258,180,23
132c9181f057463a8fa48b,Grace Harris,5,2014-05-26,3.37,48,54,198,208
328084d9d3344cf083fddd,Olivia Smith,77,2017-04-29,3.79,132,248,57,255
df56512944144e1489dec7,Wendy Miller,39,2011-01-19,5.0,196,159,31,294
a3fd64f28ac44cec832d0c,Claire Garcia,19,2016-04-22,4.87,178,417,30,102
a37991390f4a4af79a1c01,Frank White,34,2019-04-04,4.15,82,388,119,233
cdd88869f9bb4d56aac3b5,Karen White,5,2015-06-18,3.88,167,212,61,121
ed22220fdb6342ed966942,Quinn Miller,58,2011-05-08,4.49,123,194,124,48
42c78e359af84a54ac501b,Tina Miller,69,2018-04-19,4.69,26,79,151,101
d173119e7e40497f923351,Brian Robinson,6,2012-03-27,3.32,47,21,1,75
f2137697857a4b68af9ee5,Eve Martin,3,2010-03-15,3.85,191,156,171,273
1ebe46a816384053883a7e,Brian Williams,13,2015-03-29,2.62,183,120,5,52
afcc93dfe278460fa4a75a,Wendy Robinson,33,2013-04-01,4.69,178,132,22,39
e468e33901b14dde80234a,Grace Jackson,107,2010-05-05,5.0,76,499,144,173
dc1b4d6cb39640f39e63c3,Xander Wilson,12,2019-04-28,3.96,64,340,124,172
94edd157055e4777bb33e7,Henry Moore,11,2017-03-11,2.41,161,275,195,168
262fb39ccd3c4aa58647f2,Karen Martin,3,2020-11-29,4.33,4,89,113,44
285f189eee32434ead687f,Leo Moore,60,2015-10-06,3.27,179,420,83,149
8f424ae3c7584a349be077,Claire Jackson,93,2015-04-04,3.44,120,322,133,278
59142ec40e654a53bca738,Brian Martin,3,2020-02-08,4.34,126,257,152,26
a909b8fa2f204144ac49e8,Amy Brown,3,2010-12-23,4.08,87,232,134,239
4c06ecc5d6054ba7b88b9a,Claire Robinson,9,2014-05-04,3.56,195,276,74,37
56aded931e0549fa8f83cb,Bob Moore,66,2019-07-31,3.45,149,419,191,70
f8d0600514db418dada466,Mia Taylor,144,2013-07-05,3.99,10,360,60,269
ac8ed52207e940709bdbc6,Xander Harris,13,2020-08-13,3.61,104,242,69,89
6c4958766ecd4413940d59,Grace White,41,2013-05-29,3.12,171,333,55,156
38ec92d18da54a91acfcdd,Derek Taylor,26,2014-12-17,3.67,15,464,59,114
a5a5869df438415aa3aac6,Brian White,7,2020-10-05,4.14,147,163,42,184
8636c4b3f9d44ced84f071,Brian Robinson,23,2012-12-01,3.78,48,450,116,121
c40cb3c1ddcf4a5aba38dc,Alice Garcia,87,2021-08-11,2.91,101,303,145,133
d7dbc2421d2046f49d515e,Frank Garcia,42,2010-07-12,4.59,176,92,85,245
c9817b3dc6d24f23b73a65,Yvonne Miller,45,2013-03-10,1.98,98,483,184,166
685d38a23f624a3bb37780,Bob Taylor,41,2017-02-01,3.59,7,343,94,169
e1ef9bc3d630442aacac21,Jack Jackson,4,2017-02-15,3.47,4,192,93,241
77156c83c3f9420380e09f,Carol Smith,21,2020-11-29,4.0,147,107,13,128
dcf90ff224c14bf2bdd55b,Noah Thompson,34,2021-07-05,4.29,186,457,180,247
ac3118c7b70c4bdb95d5fb,Jack Wilson,22,2018-02-17,4.69,58,411,29,215
bacabcb46e57441d8d41e7,Eve Miller,3,2017-11-29,3.4,187,22,32,265
0cad74488cf5481e894b9c,Irene Miller,3,2013-10-21,4.31,90,317,187,137
9bd2aaec674642f1b07a8a,Karen Miller,70,2019-08-30,4.04,11,57,103,167
70d10686b9024b3f9b8d22,Uma Wilson,42,2017-09-16,2.7,106,147,13,38
93661e752232416e977371,Wendy White,40,2010-04-16,5.0,194,284,88,33
fca77f0127dd40fca607d7,Tina Jackson,64,2019-12-24,2.89,50,124,118,32
d2e3dbbcc6984f55afe2fe,Brian Miller,36,2014-04-25,4.19,192,256,2,189
b0a6acab92424d40a07768,Derek Davis,113,2015-09-16,4.17,130,214,150,97
a9506012b69e481eb1dfc4,Eve Garcia,70,2015-10-31,4.09,79,290,133,86
b115a48e5ebb4cb4b87dcc,Amy Jones,9,2019-10-31,3.55,138,400,2,180
0f8399a9d40e489aa97a09,Rachel Thomas,12,2013-03-19,4.48,80,77,123,119
7c4025c24dbd443fae2a6e,Grace Thomas,22,2014-09-13,2.81,17,398,44,40
14fbeb6c207a493ea40c63,Uma Jackson,9,2010-06-21,3.85,174,111,146,167
c7af1a34926c446e8e11ec,Paul Martinez,58,2014-03-07,3.51,74,16,75,165
8e06c878077847558ccb4a,Grace White,5,2011-01-23,3.43,113,223,40,41
94d7e8e8e66649d6bc8130,Jack Clark,26,2016-12-28,4.2,148,151,101,80
b7c7312245b249fbb95627,Henry Martinez,41,2020-09-17,4.65,16,92,88,71
7523eeb10594443fa0d61f,Sam Davis,26,2015-07-29,3.66,144,211,68,208
0d1a042150764dc8af959b,Wendy Davis,8,2020-12-09,4.45,73,434,175,74
0dad9994845b4884a39094,Henry Wilson,20,2021-09-19,3.93,108,292,129,8
5820b8f85eb74bb5bb1acd,Uma Moore,4,2010-08-24,3.28,91,363,97,80
a6f0e500522844baaa588f,Rachel Jackson,21,2016-03-11,3.72,155,74,45,140
785868967e534799b0eaae,Frank Davis,24,2016-05-02,3.69,37,37,113,230
3482bea8f4f94251ad5b48,Jack Davis,20,2014-08-15,3.41,21,167,5,15
8e01d188a4a8419c90ccb6,Brian Moore,23,2019-12-17,4.2,82,387,176,264
6cc67d0c18074ded8701b7,Mia Harris,8,2014-09-26,4.06,23,442,0,99
c8660b2f3603415884cce5,Xander Harris,101,2010-08-30,2.79,48,50,139,102
4bd38aa6765b4c98862fa2,Quinn Clark,38,2016-07-27,2.74,131,238,69,4
3e2437e7d3e6481996f67d,Amy Davis,29,2012-06-03,4.2,163,198,143,82
c56d252733f44c259033c5,Eve Moore,32,2014-04-04,3.33,138,372,72,140
0248d615f43d4d49b15eab,Zach Clark,14,2016-01-08,4.11,63,102,5,187
ac2513e82b9c4695953342,Victor Harris,77,2018-09-02,4.45,162,242,189,230
d94fcbd461584d7d96da2f,Henry Jackson,4,2013-05-03,3.01,81,424,153,156
22fcc49d4c444fcd90ea14,Frank Thomas,3,2014-07-26,2.91,36,232,8,30
735a60b62e5e4bb8867d9c,Frank Jones,33,2010-10-25,5.0,151,390,6,117
36120b2c5b37488ca46f0d,Derek Martinez,26,2014-08-10,4.15,103,310,106,220
5dbc41443b8941f99e03be,Uma White,11,2016-12-16,3.61,74,298,191,191
2fc36d1469c940b6864597,Henry Jackson,118,2017-05-26,3.25,132,129,115,175
0f4d8d127fe84599b1efe7,Wendy Thomas,37,2013-07-08,3.54,144,496,2,152
e84d2bfce048489a9f9003,Irene Moore,21,2010-09-24,3.07,44,124,139,151
b688fd2c398c40e080ecca,Zach Miller,47,2016-12-03,4.52,23,465,85,297
ff550ef1828f4a80b62497,Claire Thompson,5,2017-11-10,3.36,103,494,127,179
8209ec4d8c764b3e819e32,Amy Thomas,12,2011-01-09,4.67,10,255,70,179
6d08da00cd0a4feda755d5,Grace Smith,6,2016-01-21,3.62,127,434,1,100
bbd3526762464195b9e1f9,Quinn Moore,7,2011-02-21,3.17,87,357,3,147
6b30536dabb94654870d8a,David Robinson,45,2015-06-08,3.6,42,368,126,213
d4a55263ff684f6c971d77,Derek Moore,18,2017-09-07,2.06,119,34,127,257
d1be2477e74f41198cf8d8,Uma Taylor,24,2018-08-17,3.82,75,68,64,233
5d5e8c9675344eb5aac712,Olivia White,11,2018-07-24,3.78,77,34,16,198
389db74da47a43a1bed639,Mia Garcia,3,2019-02-04,4.48,43,15,154,233
b53dc526855548729d3824,Frank Harris,9,2012-11-22,2.58,135,417,30,9
a5307f51ffb74aefa87adf,Derek Martinez,9,2020-02-24,4.71,180,87,37,80
f24e9b77cc014b3bb87c33,Bob Williams,28,2014-03-12,4.47,123,3,90,72
aee5bc1d51374800a0d6dd,Sam Robinson,39,2014-06-30,4.78,47,468,143,196
af92accea4384322b4a182,Zach Robinson,125,2019-06-12,3.86,166,139,199,226
d799c9814e65437a9fd324,Eve Thomas,66,2013-12-03,4.61,24,408,125,44
5984d0bbbce8499fac2e5b,Victor White,137,2010-11-24,2.87,57,480,192,57
d3b39c6ead284c0eb5934e,Xander Davis,46,2018-07-26,4.4,7,261,130,148
194c4c7cb3434c1fb92a80,Noah Taylor,3,2017-12-10,3.36,169,463,169,290
4ba874fa2cbf4bc38a50cd,Claire Davis,3,2016-12-23,2.74,8,484,35,0
677bafaecfe04f3eb51396,Jack Smith,27,2011-09-20,3.11,109,72,11,263
e6416ec63817440987e635,Eve Clark,20,2017-07-30,3.9,38,73,133,58
b7b9b6e22f4d48c890de0c,Zach Miller,7,2012-05-19,3.32,42,184,195,80
15534bd3d68c4912986a12,Victor Jackson,7,2016-08-30,4.16,121,279,147,189
68d8938db12545c491e8c6,Brian Wilson,40,2016-02-03,2.63,160,393,68,218
38b743c596d04ffc8ab6a8,Derek Moore,13,2019-04-08,2.41,3,91,97,262
9970de4b73094680ae4de0,Victor Moore,41,2021-09-17,4.86,31,96,22,1
4e5f96c805fe4b4f97910e,Uma Wilson,37,2012-04-12,4.53,57,153,68,14
5030540f722e4272a06647,Zach White,15,2011-05-18,3.17,188,135,136,143
f42ac539291c4e9fa0a4ee,Irene Clark,23,2016-08-31,3.9,11,470,33,167
2f53520aff114e74bdec9b,Victor Taylor,11,2021-06-01,4.61,35,197,96,78
42b62994a0a64de19bdd0b,Eve Clark,28,2011-11-24,4.19,80,434,57,191
783fa78ef76f48c4be8737,Wendy Harris,78,2015-11-05,4.0,65,27,98,79
eb16b9c8d8ed44069457a1,Yvonne White,45,2014-11-19,4.67,9,50,152,279
4f638467b2cb4cbdb3a866,Grace Davis,30,2013-10-25,3.39,108,401,176,53
a93999667840471d8da5eb,Carol Jones,41,2017-12-18,3.92,121,124,81,196
4d0e2658f443446e979477,Victor Martinez,16,2013-07-18,3.89,35,41,165,159
1d65323ee8eb4a59baa147,Eve Jackson,16,2015-11-30,3.71,137,297,140,30
a79b5d19eba54b9db50e80,David Taylor,4,2020-02-20,3.63,11,73,184,181
a16ab21211574e38913080,Xander Garcia,14,2014-07-21,3.95,146,30,148,44
527dc98df98e4d28b0eeb4,Claire Wilson,23,2010-04-03,3.92,51,203,110,161
45637c478b4847c08a2bad,Claire Thompson,12,2020-08-12,3.17,44,275,134,190
e682366bc2df4110906911,Karen Wilson,3,2013-04-17,4.46,39,263,63,21
14afacae53384a429d8aa6,David Robinson,3,2019-04-08,3.22,173,292,134,64
1eabc7ed5eca4f6fb281fe,Grace Miller,10,2019-02-23,3.75,100,11,141,88
38ce5f87a9ea43a5bced51,Mia Williams,7,2016-04-24,3.69,138,145,122,278
0477eef8285a41c7bdbfe5,Yvonne Harris,18,2011-01-20,4.15,40,171,20,66
032e1e8c059841e0838ee1,Eve Brown,27,2021-05-24,2.42,11,146,103,276
176b5df9bc4e4317bd2cca,Alice Robinson,26,2018-03-02,4.52,7,279,142,160
03e3c37ccc214e2b99a63e,Noah Harris,6,2015-02-02,3.43,88,114,39,284
6672e6ad7f8f4d90b5e8a6,Eve Davis,44,2020-03-29,4.75,65,315,157,249
b503d217325a4c87891c03,Quinn Davis,71,2019-06-14,3.57,153,467,168,87
48c6fa29432c45709eddc5,Sam Robinson,28,2019-02-13,3.87,157,330,107,167
39efadf1a3f841609dddf2,Jack White,23,2012-01-06,5.0,62,194,192,215
6a707b64429443a48e4237,Brian Martinez,6,2017-08-03,3.71,86,217,171,23
d5b21bb5a1734e41ae7e22,Alice Williams,3,2013-06-05,4.77,76,292,93,198
844448d8d6b442bf8cf657,Derek Robinson,40,2010-12-10,3.93,135,361,176,137
9748489baad64b70b36808,Jack Thomas,77,2014-01-20,4.19,125,150,186,10
62d2b1559b1a4333a49870,Rachel Harris,90,2011-04-01,3.95,130,19,21,260
f45a76d45a3a4ed280af36,Wendy Moore,3,2011-04-09,4.49,11,351,199,79
f649b3f2c5e34a62837165,Amy Jones,33,2018-09-20,3.42,67,330,0,262
2c5a2dd0a2b945ca828b8e,Alice Clark,18,2016-01-07,3.21,193,50,97,62
d28479284a2246b18005a8,Frank Clark,3,2014-10-09,3.45,68,313,187,162
8d2f211776954060aaa23a,Irene Moore,15,2012-04-22,3.97,34,35,144,111
3d66ed3ad123463c867d0a,Alice Robinson,8,2019-03-31,3.75,39,321,53,267
7c82c9089ba44e05b4e597,Karen Brown,22,2017-08-09,4.4,5,372,128,285
e6a68cd76e83441fbf4f8f,Olivia Brown,33,2017-01-08,4.81,156,7,42,231
62935baedc414c6d9a156d,Xander Jones,22,2012-04-12,3.22,1,363,47,253
383a6321deeb449795588a,Olivia Moore,28,2011-06-26,3.39,119,60,182,230
75fd5ad33c194f2696e845,Bob Jones,27,2011-06-25,2.89,79,132,9,88
acca3fad0f5d40548fbdc5,Paul Moore,3,2010-04-20,5.0,18,352,192,276
8b551bdd655c421cb34f35,David Williams,101,2021-08-15,4.11,176,177,90,159
84b08ea04f944d569fcefc,Yvonne Martin,46,2014-05-30,4.24,148,488,12,103
ab30d9ac880142a2875802,Sam Garcia,3,2017-11-23,2.96,163,478,157,57
a63b4b457d2a4b54aa12eb,Carol Harris,7,2021-10-12,3.9,187,493,9,212
8e161100956b49b7a47909,Wendy Davis,7,2021-03-25,4.26,182,52,65,83
3f5e9f0635194e7da8a6e9,Quinn Thompson,3,2013-11-05,3.72,140,88,48,195
bc39a099a5d64471ac05bd,Sam Davis,3,2015-11-16,4.65,106,91,156,19
5d541e4c53184f328da104,Tina Thompson,20,2015-07-22,5.0,139,292,79,190
8cac87c9f9c64d47bc3283,Alice Jackson,3,2010-05-27,3.24,89,215,130,192
0f5ccbae5fca4a938f9625,Paul Moore,42,2019-03-20,3.18,36,372,14,157
f80127c9bf85470484fc8f,Bob Jones,20,2016-11-20,3.29,77,141,139,197
f8861dee93bf4c9a8dce04,Wendy Garcia,7,2014-06-15,5.0,93,99,142,298
a5b3702f95234288ba0592,Mia Robinson,39,2016-09-11,4.63,9,324,57,251
46bb4582f8494b83b2df60,Brian Harris,33,2018-10-27,3.81,169,308,176,131
996e2f9db28044c9a8b901,Rachel Clark,85,2010-03-07,3.93,181,345,94,261
7db4cce3b6f8410fb5fe3b,Sam Robinson,5,2017-09-30,3.33,83,156,133,286
c33661a8e4cb48d5a4134a,Derek Brown,4,2020-04-30,4.52,99,263,36,48
7f652318301d4792868f45,Tina Martin,4,2018-09-17,3.63,168,464,186,107
ec294e9d250046d98960bb,Yvonne Wilson,13,2017-06-08,3.72,91,305,49,222
86f7617ecf5340bbada4c1,Zach Anderson,55,2011-02-01,4.33,137,466,125,154
90aefbf43a24465fbc8963,Leo Brown,95,2018-12-06,3.77,103,216,17,40
68d7a9493ad4484990c356,Jack Clark,27,2019-01-01,3.74,54,22,8,141
7eb207bd31e7491fad76b0,Victor Martin,50,2015-12-04,3.91,158,380,25,112
4d8bb644a13d4671ac55c2,Amy Miller,124,2016-12-27,4.46,38,230,188,221
6bcdc72046dd446087b3df,Tina Moore,3,2017-06-01,5.0,44,21,42,154
bdac1a4d59a64783ab9e3e,Zach Taylor,72,2011-06-15,4.31,138,69,175,41
81d790c595f54d27a1f210,Zach Martin,11,2013-02-01,4.46,141,156,116,14
5fe6886e7cf24967a92db8,Xander Robinson,3,2019-07-03,3.76,190,95,17,86
7336727b6093452aad86b1,Xander Wilson,14,2021-09-05,3.4,142,342,88,47
23f9283fbfce49e69e438b,Paul Anderson,85,2013-03-29,4.36,4,305,95,262
3d63d347975e4a319768b9,Bob Jackson,15,2014-10-22,4.02,169,164,53,81
21a4f716b7de46d6a1128f,Noah Moore,21,2020-12-22,2.9,82,42,120,190
e9b29c91eae24366b87e3a,David Thomas,8,2011-12-12,3.67,1,39,172,38
ac896b2389fc46e78d4fcf,Rachel Williams,3,2013-02-17,3.84,115,472,176,132
5c5cd457b6f24a4ba95fb5,Tina Brown,71,2010-09-02,3.54,34,172,105,280
0ccd82bc61244f04907a26,Eve Taylor,25,2012-10-25,4.94,83,53,178,193
07c4e08a85a6494cbc788e,Leo Robinson,3,2017-08-18,4.24,94,355,184,86
96d72099a1ac42f49d2560,Carol Wilson,29,2014-03-06,4.86,14,434,17,224
7aa2fc69660244e58922ba,Wendy Davis,8,2021-10-17,4.08,170,60,126,150
cbe3bc27e6564a50bc6c73,Derek Martin,3,2020-09-10,3.96,102,472,154,70
121082359dbe436382c43d,Claire Robinson,13,2020-09-28,3.24,193,362,3,298
e02c9cf5ba6a4464a0c780,David Anderson,53,2018-09-17,3.91,92,126,120,281
045c9c56ab034c2dae5eda,Wendy Smith,62,2018-06-03,3.91,118,387,182,169
271789b5b9a64271ad6a0d,Noah Harris,37,2016-02-11,2.94,162,209,53,9
6a52721b6d1a4d53a47afc,Xander Taylor,31,2021-11-17,3.52,42,317,171,123
dd5302edf41f48f1bb16ac,Zach Harris,7,2011-02-22,3.67,181,63,186,154
5a841beb21a64d8aadca4e,Bob Miller,4,2018-09-01,4.19,36,122,127,278
6cae10e94aae48a1a0aedc,Claire Smith,50,2011-09-07,4.22,199,386,125,219
ce6845bbae084770aa220e,David Wilson,13,2014-01-25,3.49,127,402,106,66
3323f58327a543ceb99832,Derek Martin,78,2013-01-24,4.23,103,5,81,153
e6e23675cc774b0988f2bb,Eve Moore,24,2017-03-18,3.77,42,107,90,53
b6fb03ffce2d4f658acc8e,Claire Davis,38,2019-06-10,1.89,113,303,104,142
4da1be355b70415986c066,Rachel Anderson,31,2010-12-16,3.56,110,452,96,160
379a8a9b9c8345a595df01,Wendy Thompson,19,2017-03-20,4.66,196,337,165,152
6c8c77aa264f4064a1574a,Yvonne Williams,3,2012-08-28,2.72,166,353,153,128
6523fc03548d4b2da3a192,Noah Harris,4,2010-12-04,3.98,96,194,69,131
ba5d5f1b3e3e46f1a429e8,Mia Harris,6,2015-01-03,5.0,77,27,102,239
eab501cb9b814baab312e8,Tina Moore,3,2016-12-20,3.37,77,382,43,151
f843358b880149aeb85d49,David Clark,4,2012-06-02,3.9,75,399,35,12
ebe5d2e1b8db4d50b0182e,Yvonne Martinez,24,2014-09-04,2.99,2,221,73,222
d3cb3f157409419d879dad,Irene Wilson,27,2021-06-08,5.0,7,253,11,185
c47be20e59444c9f8f3862,Jack Smith,36,2014-02-27,3.84,150,117,170,208
f56019586a6041cfb671d9,Frank Wilson,6,2021-12-09,3.93,50,226,25,213
8a1a5f10df134ba5823c0d,Derek Davis,47,2020-01-02,4.85,82,120,65,51
3114de874cb04cdcb865e0,Paul Thomas,6,2014-06-13,4.36,139,210,50,291
fd59e1a208794527a9ef0e,Karen Robinson,3,2016-12-01,3.29,121,67,41,297
081720aebde34580aa9050,Carol Martinez,14,2018-07-04,3.45,72,303,73,43
235fc146939d42d197ff27,Wendy Wilson,6,2015-07-29,4.25,150,123,143,65
825df2a245864c77bf8a9b,Xander Taylor,26,2014-11-22,3.46,31,362,178,73
f880f170c87b495a9488fa,Derek Smith,76,2013-12-15,2.42,94,258,37,289
fbab8ee1fdd54f5d881fb7,Alice Thomas,17,2011-09-04,3.86,21,447,47,279
f3529133d99d46ada36259,Brian Jones,74,2010-04-20,2.86,106,110,93,79
22849b61c63d423093b8d1,Xander Robinson,13,2014-01-15,5.0,19,136,63,189
1aede447c71a4e06b53211,Olivia Martinez,3,2019-07-18,4.02,188,121,159,73
64ac04420da14dd5bebd36,Wendy Davis,71,2012-10-19,3.27,131,315,44,11
b3d97c853ac140d79ca266,Zach Harris,19,2012-02-27,3.41,49,53,80,69
696e9dbe5df042d2b0653b,Alice Jackson,58,2013-12-07,2.58,122,343,109,23
c9b6fe7a82a144308a26df,Tina Garcia,7,2017-03-08,3.13,69,409,76,254
3b9bc8dcac7b4969806f9f,Xander Anderson,23,2012-07-30,4.61,103,337,123,235
22cae28a7d5342529ca6ca,Irene Brown,3,2012-08-23,5.0,33,67,159,55
46a65001234e49bc9d7a86,Carol White,27,2011-05-08,4.41,100,246,106,170
98e1f579bb884149bab341,Claire Jones,15,2013-12-26,3.84,21,266,91,61
44a9b4fb801840169ec170,Victor Jackson,49,2012-08-10,3.6,30,195,190,169
dbe8a862105d4dd09dac37,Frank Davis,28,2019-12-20,3.23,116,233,196,268
57c73c85134c42cfabd940,Irene Harris,29,2020-11-11,5.0,100,381,199,263
e8250a83eb824e1bb4b81b,Irene Garcia,13,2014-06-11,3.77,58,417,3,249
eb17af4131d84859a7e341,Leo Williams,31,2011-01-09,5.0,11,150,167,72
7ab80a7057664f94b2c4a4,Carol Taylor,41,2011-01-19,4.88,84,164,179,57
7f4b9d00955748d1a216ae,Mia Martin,22,2013-11-23,2.68,185,104,161,48
0021643956f443c0bd8d6b,Olivia Brown,52,2015-07-23,3.43,141,200,149,38
7b2e405cf71b4fa79e4d1f,Grace Jackson,7,2016-05-03,3.43,11,272,73,184
